ATVI,0.796923076923077,0.7915309446254072
ADBE,0.8783068783068783,0.8700564971751412
AMD,0.7309644670050761,0.7398373983739838
ALXN,0.8081395348837209,0.8260869565217391
ALGN,0.7638190954773869,0.7849462365591398
GOOG,0.8465909090909091,0.8597560975609756
AMZN,0.8291139240506329,0.8169491525423729
AEP,0.7854671280276817,0.7849462365591398
AMGN,0.8850574712643678,0.8888888888888888
ADI,0.841642228739003,0.8291139240506329
ANSS,0.8674033149171271,0.8562874251497006
AAPL,0.883248730964467,0.8753387533875339
AMAT,0.7800511508951407,0.7643835616438356
ASML,0.8469387755102041,0.8415300546448088
TEAM,0.7210526315789474,0.7094972067039106
ADSK,0.8528610354223434,0.8505747126436781
ADP,0.8397212543554007,0.8339350180505415
BIDU,0.768595041322314,0.764367816091954
BIIB,0.7552447552447552,0.7454545454545455
BKNG,0.7444444444444445,0.7345132743362832
AVGO,0.8475073313782991,0.8553459119496856
CDNS,0.8590785907859079,0.855072463768116
CDW,0.852760736196319,0.8415841584158416
CERN,0.8188405797101449,0.8054474708171206
CHTR,0.8553459119496856,0.8503401360544217
CHKP,0.8419243986254296,0.8467153284671532
CTAS,0.8461538461538461,0.8344370860927153
CSCO,0.8395061728395061,0.8506493506493507
CTSH,0.8557377049180328,0.8536585365853658
CPRT,0.8246575342465754,0.8192419825072886
COST,0.8596491228070176,0.8431372549019608
CSX,0.8470588235294118,0.8484848484848485
DXCM,0.7742782152230971,0.770949720670391
DOCU,0.7881136950904393,0.8032786885245902
DLTR,0.7928994082840237,0.7763578274760383
EBAY,0.7941176470588235,0.7791798107255521
EA,0.8700564971751412,0.8622754491017964
EXC,0.8300653594771242,0.8260869565217391
FB,0.8620689655172413,0.8575851393188855
FAST,0.8746438746438746,0.874251497005988
FISV,0.8466666666666667,0.8327272727272728
FOXA,0.7295774647887324,0.7432835820895523
FOX,0.7701149425287356,0.7696969696969697
GILD,0.8531468531468531,0.8523985239852399
IDXX,0.876010781671159,0.8651026392961877
ILMN,0.8540145985401459,0.84251968503937
INCY,0.7656675749318801,0.7725947521865889
INTC,0.8681318681318682,0.8588235294117647
INTU,0.8348623853211009,0.8205980066445183
ISRG,0.7928994082840237,0.7777777777777778
JD,0.7632241813602015,0.7567567567567568
KDP,0.8787878787878788,0.8709677419354839
KLAC,0.7676767676767676,0.7513513513513513
KHC,0.782608695652174,0.8114285714285714
LRCX,0.7090909090909091,0.7103825136612022
LULU,0.7251908396946565,0.7088948787061995
MAR,0.8011695906432749,0.7875
MRVL,0.7172236503856041,0.7032967032967034
MTCH,0.7682926829268293,0.8088235294117647
MXIM,0.8310626702997275,0.8160237388724035
MELI,0.8837772397094431,0.8775510204081632
MCHP,0.819672131147541,0.8064516129032258
MU,0.694300518134715,0.6842105263157895
MSFT,0.8495297805642633,0.8378378378378378
MRNA,0.7050691244239631,0.6831683168316832
MDLZ,0.8455598455598455,0.8423236514522822
MNST,0.8904899135446686,0.8865671641791045
NTES,0.771117166212534,0.7784090909090909
NFLX,0.8172043010752689,0.8171428571428572
NVDA,0.7581863979848866,0.7567567567567568
NXPI,0.7580645161290323,0.7677053824362606
ORLY,0.8787878787878788,0.8723404255319149
OKTA,0.6423173803526449,0.6476964769647696
PCAR,0.8333333333333334,0.8249158249158249
PAYX,0.8930041152263375,0.8893617021276595
PYPL,0.855,0.8473684210526315
PTON,0.8255813953488372,0.8170347003154574
PEP,0.9047619047619048,0.900990099009901
PDD,0.8111380145278451,0.8379746835443038
QCOM,0.7647058823529411,0.7797101449275362
REGN,0.8160919540229885,0.8112094395280236
ROST,0.779874213836478,0.7869415807560137
SGEN,0.8254364089775561,0.8328981723237598
SIRI,0.823321554770318,0.8076923076923077
SWKS,0.8159806295399515,0.8229166666666666
SPLK,0.7536231884057971,0.7610389610389611
SBUX,0.8813056379821959,0.8697068403908795
SNPS,0.8021978021978022,0.7857142857142857
TMUS,0.8843537414965986,0.8807017543859649
TSLA,0.7674418604651163,0.77
TXN,0.8136645962732919,0.797979797979798
TCOM,0.7272727272727273,0.729106628242075
VRSN,0.8771331058020477,0.8651685393258427
VRSK,0.8592375366568915,0.8518518518518519
VRTX,0.8501628664495114,0.8596491228070176
WBA,0.7243401759530792,0.7169230769230769
WDAY,0.7209302325581395,0.7096774193548387
XEL,0.8082191780821918,0.8207885304659498
XLNX,0.8324324324324325,0.8309037900874635
ZM,0.7740384615384616,0.8256410256410256
      }
    }
  ],
  "categories": {}
}